,Content ID,User ID,Type,Category,reaction,date,sentiment,score,Type,Sentiment,Score,,Column1,Column2
,,,,,cherish,20-05-2068,positive,70,,,,,,
,,,,,cherish,21-05-2068,positive,70,,,,,,
,,,,,dislike,22-05-2068,negative,10,,,,,,
,,,,,worried,23-05-2068,negative,12,,,,,,
,,,,,cherish,24-05-2068,positive,70,,,,,,
,,,,,love,25-05-2068,positive,65,,,,,,
,,,,,intrigued,26-05-2068,positive,45,,,,,,
,,,,,interested,27-05-2068,positive,30,,,,,,
,,,,,disgust,28-05-2068,negative,0,,,,,,
,,,,,interested,29-05-2068,positive,30,,,,,,
,,,,,interested,30-05-2068,positive,30,,,,,,
,,,,,cherish,31-05-2068,positive,70,,,,,,
,,,,,heart,01-06-2068,positive,60,,,,,,
,,,,,scared,02-06-2068,negative,15,,,,,,
,,,,,intrigued,03-06-2068,positive,45,,,,,,
,,,,,hate,04-06-2068,negative,5,,,,,,
,,,,,like,05-06-2068,positive,50,,,,,,
,,,,,interested,06-06-2068,positive,30,,,,,,
,,,,,adore,07-06-2068,positive,72,,,,,,
,,,,,scared,08-06-2068,negative,15,,,,,,
,,,,,scared,09-06-2068,negative,15,,,,,,
,,,,,heart,10-06-2068,positive,60,,,,,,
,,,,,like,11-06-2068,positive,50,,,,,,
,,,,,adore,12-06-2068,positive,72,,,,,,
,,,,,interested,13-06-2068,positive,30,,,,,,
,,,,,like,14-06-2068,positive,50,,,,,,
,,,,,intrigued,15-06-2068,positive,45,,,,,,
,,,,,cherish,16-06-2068,positive,70,,,,,,
,,,,,scared,17-06-2068,negative,15,,,,,,
,,,,,super love,18-06-2068,positive,75,,,,,,
,,,,,heart,19-06-2068,positive,60,,,,,,
,,,,,scared,20-06-2068,negative,15,,,,,,
,,,,,heart,21-06-2068,positive,60,,,,,,
,,,,,like,22-06-2068,positive,50,,,,,,
,,,,,hate,23-06-2068,negative,5,,,,,,
,,,,,love,24-06-2068,positive,65,,,,,,
,,,,,like,25-06-2068,positive,50,,,,,,
,,,,,heart,26-06-2068,positive,60,,,,,,
,,,,,scared,27-06-2068,negative,15,,,,,,
,,,,,adore,28-06-2068,positive,72,,,,,,
,,,,,heart,29-06-2068,positive,60,,,,,,
,,,,,interested,30-06-2068,positive,30,,,,,,
,,,,,dislike,01-07-2068,negative,10,,,,,,
,,,,,hate,02-07-2068,negative,5,,,,,,
,,,,,indifferent,03-07-2068,neutral,20,,,,,,
,,,,,interested,04-07-2068,positive,30,,,,,,
,,,,,heart,05-07-2068,positive,60,,,,,,
,,,,,like,06-07-2068,positive,50,,,,,,
,,,,,worried,07-07-2068,negative,12,,,,,,
,,,,,worried,08-07-2068,negative,12,,,,,,
,,,,,want,09-07-2068,positive,70,,,,,,
,,,,,super love,10-07-2068,positive,75,,,,,,
,,,,,scared,11-07-2068,negative,15,,,,,,
,,,,,worried,12-07-2068,negative,12,,,,,,
,,,,,love,13-07-2068,positive,65,,,,,,
,,,,,love,14-07-2068,positive,65,,,,,,
,,,,,peeking,15-07-2068,neutral,35,,,,,,
,,,,,indifferent,16-07-2068,neutral,20,,,,,,
,,,,,scared,17-07-2068,negative,15,,,,,,
,,,,,heart,18-07-2068,positive,60,,,,,,
,,,,,worried,19-07-2068,negative,12,,,,,,
,,,,,peeking,20-07-2068,neutral,35,,,,,,
,,,,,love,21-07-2068,positive,65,,,,,,
,,,,,adore,22-07-2068,positive,72,,,,,,
,,,,,disgust,23-07-2068,negative,0,,,,,,
,,,,,super love,24-07-2068,positive,75,,,,,,
,,,,,heart,25-07-2068,positive,60,,,,,,
,,,,,adore,26-07-2068,positive,72,,,,,,
,,,,,heart,27-07-2068,positive,60,,,,,,
,,,,,disgust,28-07-2068,negative,0,,,,,,
,,,,,adore,29-07-2068,positive,72,,,,,,
,,,,,scared,30-07-2068,negative,15,,,,,,
,,,,,heart,31-07-2068,positive,60,,,,,,
,,,,,super love,01-08-2068,positive,75,,,,,,
,,,,,worried,02-08-2068,negative,12,,,,,,
,,,,,indifferent,03-08-2068,neutral,20,,,,,,
,,,,,like,04-08-2068,positive,50,,,,,,
,,,,,worried,05-08-2068,negative,12,,,,,,
,,,,,interested,06-08-2068,positive,30,,,,,,
,,,,,adore,07-08-2068,positive,72,,,,,,
,,,,,heart,08-08-2068,positive,60,,,,,,
,,,,,intrigued,09-08-2068,positive,45,,,,,,
,,,,,interested,10-08-2068,positive,30,,,,,,
,,,,,super love,11-08-2068,positive,75,,,,,,
,,,,,dislike,12-08-2068,negative,10,,,,,,
,,,,,adore,13-08-2068,positive,72,,,,,,
,,,,,want,14-08-2068,positive,70,,,,,,
,,,,,heart,15-08-2068,positive,60,,,,,,
,,,,,worried,16-08-2068,negative,12,,,,,,
,,,,,like,17-08-2068,positive,50,,,,,,
,,,,,love,18-08-2068,positive,65,,,,,,
,,,,,intrigued,19-08-2068,positive,45,,,,,,
,,,,,peeking,20-08-2068,neutral,35,,,,,,
,,,,,like,21-08-2068,positive,50,,,,,,
,,,,,love,22-08-2068,positive,65,,,,,,
,,,,,intrigued,23-08-2068,positive,45,,,,,,
,,,,,super love,24-08-2068,positive,75,,,,,,
,,,,,dislike,25-08-2068,negative,10,,,,,,
,,,,,want,26-08-2068,positive,70,,,,,,
,,,,,disgust,27-08-2068,negative,0,,,,,,
,,,,,cherish,28-08-2068,positive,70,,,,,,
,,,,,adore,29-08-2068,positive,72,,,,,,
,,,,,scared,30-08-2068,negative,15,,,,,,
,,,,,love,31-08-2068,positive,65,,,,,,
,,,,,dislike,01-09-2068,negative,10,,,,,,
,,,,,interested,02-09-2068,positive,30,,,,,,
,,,,,super love,03-09-2068,positive,75,,,,,,
,,,,,scared,04-09-2068,negative,15,,,,,,
,,,,,adore,05-09-2068,positive,72,,,,,,
,,,,,worried,06-09-2068,negative,12,,,,,,
,,,,,scared,07-09-2068,negative,15,,,,,,
,,,,,love,08-09-2068,positive,65,,,,,,
,,,,,heart,09-09-2068,positive,60,,,,,,
,,,,,disgust,10-09-2068,negative,0,,,,,,
,,,,,like,11-09-2068,positive,50,,,,,,
,,,,,adore,12-09-2068,positive,72,,,,,,
,,,,,like,13-09-2068,positive,50,,,,,,
,,,,,adore,14-09-2068,positive,72,,,,,,
,,,,,super love,15-09-2068,positive,75,,,,,,
,,,,,peeking,16-09-2068,neutral,35,,,,,,
,,,,,super love,17-09-2068,positive,75,,,,,,
,,,,,intrigued,18-09-2068,positive,45,,,,,,
,,,,,indifferent,19-09-2068,neutral,20,,,,,,
,,,,,worried,20-09-2068,negative,12,,,,,,
,,,,,dislike,21-09-2068,negative,10,,,,,,
,,,,,heart,22-09-2068,positive,60,,,,,,
,,,,,cherish,23-09-2068,positive,70,,,,,,
,,,,,heart,24-09-2068,positive,60,,,,,,
,,,,,love,25-09-2068,positive,65,,,,,,
,,,,,love,26-09-2068,positive,65,,,,,,
,,,,,hate,27-09-2068,negative,5,,,,,,
,,,,,love,28-09-2068,positive,65,,,,,,
,,,,,super love,29-09-2068,positive,75,,,,,,
,,,,,love,30-09-2068,positive,65,,,,,,
,,,,,peeking,01-10-2068,neutral,35,,,,,,
,,,,,super love,02-10-2068,positive,75,,,,,,
,,,,,hate,03-10-2068,negative,5,,,,,,
,,,,,disgust,04-10-2068,negative,0,,,,,,
,,,,,worried,05-10-2068,negative,12,,,,,,
,,,,,want,06-10-2068,positive,70,,,,,,
,,,,,hate,07-10-2068,negative,5,,,,,,
,,,,,like,08-10-2068,positive,50,,,,,,
,,,,,heart,09-10-2068,positive,60,,,,,,
,,,,,heart,10-10-2068,positive,60,,,,,,
,,,,,hate,11-10-2068,negative,5,,,,,,
,,,,,indifferent,12-10-2068,neutral,20,,,,,,
,,,,,super love,13-10-2068,positive,75,,,,,,
,,,,,adore,14-10-2068,positive,72,,,,,,
,,,,,peeking,15-10-2068,neutral,35,,,,,,
,,,,,disgust,16-10-2068,negative,0,,,,,,
,,,,,hate,17-10-2068,negative,5,,,,,,
,,,,,disgust,18-10-2068,negative,0,,,,,,
,,,,,indifferent,19-10-2068,neutral,20,,,,,,
,,,,,interested,20-10-2068,positive,30,,,,,,
,,,,,disgust,21-10-2068,negative,0,,,,,,
,,,,,hate,22-10-2068,negative,5,,,,,,
,,,,,heart,23-10-2068,positive,60,,,,,,
,,,,,intrigued,24-10-2068,positive,45,,,,,,
,,,,,interested,25-10-2068,positive,30,,,,,,
,,,,,peeking,26-10-2068,neutral,35,,,,,,
,,,,,scared,27-10-2068,negative,15,,,,,,
,,,,,hate,28-10-2068,negative,5,,,,,,
,,,,,love,29-10-2068,positive,65,,,,,,
,,,,,adore,30-10-2068,positive,72,,,,,,
,,,,,indifferent,31-10-2068,neutral,20,,,,,,
,,,,,love,01-11-2068,positive,65,,,,,,
,,,,,dislike,02-11-2068,negative,10,,,,,,
,,,,,super love,03-11-2068,positive,75,,,,,,
,,,,,cherish,04-11-2068,positive,70,,,,,,
,,,,,love,05-11-2068,positive,65,,,,,,
,,,,,love,06-11-2068,positive,65,,,,,,
,,,,,super love,07-11-2068,positive,75,,,,,,
,,,,,interested,08-11-2068,positive,30,,,,,,
,,,,,heart,09-11-2068,positive,60,,,,,,
,,,,,intrigued,10-11-2068,positive,45,,,,,,
,,,,,heart,11-11-2068,positive,60,,,,,,
,,,,,scared,12-11-2068,negative,15,,,,,,
,,,,,super love,13-11-2068,positive,75,,,,,,
,,,,,intrigued,14-11-2068,positive,45,,,,,,
,,,,,love,15-11-2068,positive,65,,,,,,
,,,,,indifferent,16-11-2068,neutral,20,,,,,,
,,,,,want,17-11-2068,positive,70,,,,,,
,,,,,peeking,18-11-2068,neutral,35,,,,,,
,,,,,adore,19-11-2068,positive,72,,,,,,
,,,,,peeking,20-11-2068,neutral,35,,,,,,
,,,,,like,21-11-2068,positive,50,,,,,,
,,,,,love,22-11-2068,positive,65,,,,,,
,,,,,worried,23-11-2068,negative,12,,,,,,
,,,,,adore,24-11-2068,positive,72,,,,,,
,,,,,worried,25-11-2068,negative,12,,,,,,
,,,,,peeking,26-11-2068,neutral,35,,,,,,
,,,,,heart,27-11-2068,positive,60,,,,,,
,,,,,intrigued,28-11-2068,positive,45,,,,,,
,,,,,want,29-11-2068,positive,70,,,,,,
,,,,,scared,30-11-2068,negative,15,,,,,,
,,,,,worried,01-12-2068,negative,12,,,,,,
,,,,,cherish,02-12-2068,positive,70,,,,,,
,,,,,hate,03-12-2068,negative,5,,,,,,
,,,,,disgust,04-12-2068,negative,0,,,,,,
,,,,,indifferent,05-12-2068,neutral,20,,,,,,
,,,,,hate,06-12-2068,negative,5,,,,,,
,,,,,worried,07-12-2068,negative,12,,,,,,
,,,,,peeking,08-12-2068,neutral,35,,,,,,
,,,,,peeking,09-12-2068,neutral,35,,,,,,
,,,,,disgust,10-12-2068,negative,0,,,,,,
,,,,,cherish,11-12-2068,positive,70,,,,,,
,,,,,intrigued,12-12-2068,positive,45,,,,,,
,,,,,love,13-12-2068,positive,65,,,,,,
,,,,,super love,14-12-2068,positive,75,,,,,,
,,,,,cherish,15-12-2068,positive,70,,,,,,
,,,,,interested,16-12-2068,positive,30,,,,,,
,,,,,cherish,17-12-2068,positive,70,,,,,,
,,,,,scared,18-12-2068,negative,15,,,,,,
,,,,,like,19-12-2068,positive,50,,,,,,
,,,,,adore,20-12-2068,positive,72,,,,,,
,,,,,worried,21-12-2068,negative,12,,,,,,
,,,,,intrigued,22-12-2068,positive,45,,,,,,
,,,,,intrigued,23-12-2068,positive,45,,,,,,
,,,,,scared,24-12-2068,negative,15,,,,,,
,,,,,hate,25-12-2068,negative,5,,,,,,
,,,,,indifferent,26-12-2068,neutral,20,,,,,,
,,,,,dislike,27-12-2068,negative,10,,,,,,
,,,,,love,28-12-2068,positive,65,,,,,,
,,,,,super love,29-12-2068,positive,75,,,,,,
,,,,,love,30-12-2068,positive,65,,,,,,
,,,,,like,31-12-2068,positive,50,,,,,,
,,,,,intrigued,01-01-2069,positive,45,,,,,,
,,,,,heart,02-01-2069,positive,60,,,,,,
,,,,,intrigued,03-01-2069,positive,45,,,,,,
,,,,,indifferent,04-01-2069,neutral,20,,,,,,
,,,,,scared,05-01-2069,negative,15,,,,,,
,,,,,intrigued,06-01-2069,positive,45,,,,,,
,,,,,indifferent,07-01-2069,neutral,20,,,,,,
,,,,,scared,08-01-2069,negative,15,,,,,,
,,,,,indifferent,09-01-2069,neutral,20,,,,,,
,,,,,indifferent,10-01-2069,neutral,20,,,,,,
,,,,,super love,11-01-2069,positive,75,,,,,,
,,,,,scared,12-01-2069,negative,15,,,,,,
,,,,,cherish,13-01-2069,positive,70,,,,,,
,,,,,dislike,14-01-2069,negative,10,,,,,,
,,,,,scared,15-01-2069,negative,15,,,,,,
,,,,,adore,16-01-2069,positive,72,,,,,,
,,,,,adore,17-01-2069,positive,72,,,,,,
,,,,,love,18-01-2069,positive,65,,,,,,
,,,,,want,19-01-2069,positive,70,,,,,,
,,,,,interested,20-01-2069,positive,30,,,,,,
,,,,,want,21-01-2069,positive,70,,,,,,
,,,,,intrigued,22-01-2069,positive,45,,,,,,
,,,,,indifferent,23-01-2069,neutral,20,,,,,,
,,,,,interested,24-01-2069,positive,30,,,,,,
,,,,,disgust,25-01-2069,negative,0,,,,,,
,,,,,scared,26-01-2069,negative,15,,,,,,
,,,,,adore,27-01-2069,positive,72,,,,,,
,,,,,peeking,28-01-2069,neutral,35,,,,,,
,,,,,disgust,29-01-2069,negative,0,,,,,,
,,,,,adore,30-01-2069,positive,72,,,,,,
,,,,,scared,31-01-2069,negative,15,,,,,,
,,,,,interested,01-02-2069,positive,30,,,,,,
,,,,,like,02-02-2069,positive,50,,,,,,
,,,,,dislike,03-02-2069,negative,10,,,,,,
,,,,,indifferent,04-02-2069,neutral,20,,,,,,
,,,,,disgust,05-02-2069,negative,0,,,,,,
,,,,,disgust,06-02-2069,negative,0,,,,,,
,,,,,indifferent,07-02-2069,neutral,20,,,,,,
,,,,,interested,08-02-2069,positive,30,,,,,,
,,,,,adore,09-02-2069,positive,72,,,,,,
,,,,,want,10-02-2069,positive,70,,,,,,
,,,,,interested,11-02-2069,positive,30,,,,,,
,,,,,scared,12-02-2069,negative,15,,,,,,
,,,,,heart,13-02-2069,positive,60,,,,,,
,,,,,want,14-02-2069,positive,70,,,,,,
,,,,,adore,15-02-2069,positive,72,,,,,,
,,,,,scared,16-02-2069,negative,15,,,,,,
,,,,,interested,17-02-2069,positive,30,,,,,,
,,,,,indifferent,18-02-2069,neutral,20,,,,,,
,,,,,cherish,19-02-2069,positive,70,,,,,,
,,,,,intrigued,20-02-2069,positive,45,,,,,,
,,,,,like,21-02-2069,positive,50,,,,,,
,,,,,intrigued,22-02-2069,positive,45,,,,,,
,,,,,dislike,23-02-2069,negative,10,,,,,,
,,,,,super love,24-02-2069,positive,75,,,,,,
,,,,,heart,25-02-2069,positive,60,,,,,,
,,,,,dislike,26-02-2069,negative,10,,,,,,
,,,,,dislike,27-02-2069,negative,10,,,,,,
,,,,,want,28-02-2069,positive,70,,,,,,
,,,,,dislike,01-03-2069,negative,10,,,,,,
,,,,,heart,02-03-2069,positive,60,,,,,,
,,,,,scared,03-03-2069,negative,15,,,,,,
,,,,,adore,04-03-2069,positive,72,,,,,,
,,,,,like,05-03-2069,positive,50,,,,,,
,,,,,cherish,06-03-2069,positive,70,,,,,,
,,,,,disgust,07-03-2069,negative,0,,,,,,
,,,,,like,08-03-2069,positive,50,,,,,,
,,,,,heart,09-03-2069,positive,60,,,,,,
,,,,,interested,10-03-2069,positive,30,,,,,,
,,,,,heart,11-03-2069,positive,60,,,,,,
,,,,,want,12-03-2069,positive,70,,,,,,
,,,,,cherish,13-03-2069,positive,70,,,,,,
,,,,,dislike,14-03-2069,negative,10,,,,,,
,,,,,indifferent,15-03-2069,neutral,20,,,,,,
,,,,,super love,16-03-2069,positive,75,,,,,,
,,,,,interested,17-03-2069,positive,30,,,,,,
,,,,,peeking,18-03-2069,neutral,35,,,,,,
,,,,,heart,19-03-2069,positive,60,,,,,,
,,,,,interested,20-03-2069,positive,30,,,,,,
,,,,,worried,21-03-2069,negative,12,,,,,,
,,,,,love,22-03-2069,positive,65,,,,,,
,,,,,cherish,23-03-2069,positive,70,,,,,,
,,,,,indifferent,24-03-2069,neutral,20,,,,,,
,,,,,love,25-03-2069,positive,65,,,,,,
,,,,,disgust,26-03-2069,negative,0,,,,,,
,,,,,disgust,27-03-2069,negative,0,,,,,,
,,,,,dislike,28-03-2069,negative,10,,,,,,
,,,,,indifferent,29-03-2069,neutral,20,,,,,,
,,,,,love,30-03-2069,positive,65,,,,,,
,,,,,want,31-03-2069,positive,70,,,,,,
,,,,,peeking,01-04-2069,neutral,35,,,,,,
,,,,,like,02-04-2069,positive,50,,,,,,
,,,,,hate,03-04-2069,negative,5,,,,,,
,,,,,peeking,04-04-2069,neutral,35,,,,,,
,,,,,adore,05-04-2069,positive,72,,,,,,
,,,,,worried,06-04-2069,negative,12,,,,,,
,,,,,dislike,07-04-2069,negative,10,,,,,,
,,,,,super love,08-04-2069,positive,75,,,,,,
,,,,,indifferent,09-04-2069,neutral,20,,,,,,
,,,,,heart,10-04-2069,positive,60,,,,,,
,,,,,indifferent,11-04-2069,neutral,20,,,,,,
,,,,,dislike,12-04-2069,negative,10,,,,,,
,,,,,super love,13-04-2069,positive,75,,,,,,
,,,,,hate,14-04-2069,negative,5,,,,,,
,,,,,interested,15-04-2069,positive,30,,,,,,
,,,,,disgust,16-04-2069,negative,0,,,,,,
,,,,,worried,17-04-2069,negative,12,,,,,,
,,,,,like,18-04-2069,positive,50,,,,,,
,,,,,scared,19-04-2069,negative,15,,,,,,
,,,,,worried,20-04-2069,negative,12,,,,,,
,,,,,heart,21-04-2069,positive,60,,,,,,
,,,,,worried,22-04-2069,negative,12,,,,,,
,,,,,heart,23-04-2069,positive,60,,,,,,
,,,,,like,24-04-2069,positive,50,,,,,,
,,,,,hate,25-04-2069,negative,5,,,,,,
,,,,,cherish,26-04-2069,positive,70,,,,,,
,,,,,hate,27-04-2069,negative,5,,,,,,
,,,,,adore,28-04-2069,positive,72,,,,,,
,,,,,scared,29-04-2069,negative,15,,,,,,
,,,,,interested,30-04-2069,positive,30,,,,,,
,,,,,disgust,01-05-2069,negative,0,,,,,,
,,,,,super love,02-05-2069,positive,75,,,,,,
,,,,,dislike,03-05-2069,negative,10,,,,,,
,,,,,peeking,04-05-2069,neutral,35,,,,,,
,,,,,cherish,05-05-2069,positive,70,,,,,,
,,,,,super love,06-05-2069,positive,75,,,,,,
,,,,,adore,07-05-2069,positive,72,,,,,,
,,,,,adore,08-05-2069,positive,72,,,,,,
,,,,,dislike,09-05-2069,negative,10,,,,,,
,,,,,peeking,10-05-2069,neutral,35,,,,,,
,,,,,hate,11-05-2069,negative,5,,,,,,
,,,,,indifferent,12-05-2069,neutral,20,,,,,,
,,,,,interested,13-05-2069,positive,30,,,,,,
,,,,,cherish,14-05-2069,positive,70,,,,,,
,,,,,dislike,15-05-2069,negative,10,,,,,,
,,,,,adore,16-05-2069,positive,72,,,,,,
,,,,,like,17-05-2069,positive,50,,,,,,
,,,,,adore,18-05-2069,positive,72,,,,,,
,,,,,heart,19-05-2069,positive,60,,,,,,
,,,,,love,20-05-2069,positive,65,,,,,,
,,,,,interested,21-05-2069,positive,30,,,,,,
,,,,,peeking,22-05-2069,neutral,35,,,,,,
,,,,,peeking,23-05-2069,neutral,35,,,,,,
,,,,,love,24-05-2069,positive,65,,,,,,
,,,,,adore,25-05-2069,positive,72,,,,,,
,,,,,adore,26-05-2069,positive,72,,,,,,
,,,,,want,27-05-2069,positive,70,,,,,,
,,,,,worried,28-05-2069,negative,12,,,,,,
,,,,,peeking,29-05-2069,neutral,35,,,,,,
,,,,,indifferent,30-05-2069,neutral,20,,,,,,
,,,,,cherish,31-05-2069,positive,70,,,,,,
,,,,,adore,01-06-2069,positive,72,,,,,,
,,,,,adore,02-06-2069,positive,72,,,,,,
,,,,,heart,03-06-2069,positive,60,,,,,,
,,,,,want,04-06-2069,positive,70,,,,,,
,,,,,love,05-06-2069,positive,65,,,,,,
,,,,,love,06-06-2069,positive,65,,,,,,
,,,,,disgust,07-06-2069,negative,0,,,,,,
,,,,,heart,08-06-2069,positive,60,,,,,,
,,,,,cherish,09-06-2069,positive,70,,,,,,
,,,,,dislike,10-06-2069,negative,10,,,,,,
,,,,,dislike,11-06-2069,negative,10,,,,,,
,,,,,intrigued,12-06-2069,positive,45,,,,,,
,,,,,disgust,13-06-2069,negative,0,,,,,,
,,,,,disgust,14-06-2069,negative,0,,,,,,
,,,,,scared,15-06-2069,negative,15,,,,,,
,,,,,interested,16-06-2069,positive,30,,,,,,
,,,,,worried,17-06-2069,negative,12,,,,,,
,,,,,disgust,18-06-2069,negative,0,,,,,,
,,,,,adore,19-06-2069,positive,72,,,,,,
,,,,,disgust,20-06-2069,negative,0,,,,,,
,,,,,dislike,21-06-2069,negative,10,,,,,,
,,,,,love,22-06-2069,positive,65,,,,,,
,,,,,interested,23-06-2069,positive,30,,,,,,
,,,,,super love,24-06-2069,positive,75,,,,,,
,,,,,scared,25-06-2069,negative,15,,,,,,
,,,,,intrigued,26-06-2069,positive,45,,,,,,
,,,,,dislike,27-06-2069,negative,10,,,,,,
,,,,,indifferent,28-06-2069,neutral,20,,,,,,
,,,,,peeking,29-06-2069,neutral,35,,,,,,
,,,,,dislike,30-06-2069,negative,10,,,,,,
,,,,,peeking,01-07-2069,neutral,35,,,,,,
,,,,,super love,02-07-2069,positive,75,,,,,,
,,,,,intrigued,03-07-2069,positive,45,,,,,,
,,,,,worried,04-07-2069,negative,12,,,,,,
,,,,,scared,05-07-2069,negative,15,,,,,,
,,,,,dislike,06-07-2069,negative,10,,,,,,
,,,,,cherish,07-07-2069,positive,70,,,,,,
,,,,,super love,08-07-2069,positive,75,,,,,,
,,,,,interested,09-07-2069,positive,30,,,,,,
,,,,,indifferent,10-07-2069,neutral,20,,,,,,
,,,,,indifferent,11-07-2069,neutral,20,,,,,,
,,,,,like,12-07-2069,positive,50,,,,,,
,,,,,dislike,13-07-2069,negative,10,,,,,,
,,,,,super love,14-07-2069,positive,75,,,,,,
,,,,,indifferent,15-07-2069,neutral,20,,,,,,
,,,,,disgust,16-07-2069,negative,0,,,,,,
,,,,,dislike,17-07-2069,negative,10,,,,,,
,,,,,adore,18-07-2069,positive,72,,,,,,
,,,,,disgust,19-07-2069,negative,0,,,,,,
,,,,,intrigued,20-07-2069,positive,45,,,,,,
,,,,,super love,21-07-2069,positive,75,,,,,,
,,,,,cherish,22-07-2069,positive,70,,,,,,
,,,,,love,23-07-2069,positive,65,,,,,,
,,,,,hate,24-07-2069,negative,5,,,,,,
,,,,,want,25-07-2069,positive,70,,,,,,
,,,,,super love,26-07-2069,positive,75,,,,,,
,,,,,love,27-07-2069,positive,65,,,,,,
,,,,,cherish,28-07-2069,positive,70,,,,,,
,,,,,hate,29-07-2069,negative,5,,,,,,
,,,,,want,30-07-2069,positive,70,,,,,,
,,,,,scared,31-07-2069,negative,15,,,,,,
,,,,,dislike,01-08-2069,negative,10,,,,,,
,,,,,disgust,02-08-2069,negative,0,,,,,,
,,,,,heart,03-08-2069,positive,60,,,,,,
,,,,,peeking,04-08-2069,neutral,35,,,,,,
,,,,,interested,05-08-2069,positive,30,,,,,,
,,,,,hate,06-08-2069,negative,5,,,,,,
,,,,,want,07-08-2069,positive,70,,,,,,
,,,,,worried,08-08-2069,negative,12,,,,,,
,,,,,indifferent,09-08-2069,neutral,20,,,,,,
,,,,,heart,10-08-2069,positive,60,,,,,,
,,,,,hate,11-08-2069,negative,5,,,,,,
,,,,,worried,12-08-2069,negative,12,,,,,,
,,,,,adore,13-08-2069,positive,72,,,,,,
,,,,,want,14-08-2069,positive,70,,,,,,
,,,,,want,15-08-2069,positive,70,,,,,,
,,,,,adore,16-08-2069,positive,72,,,,,,
,,,,,like,17-08-2069,positive,50,,,,,,
,,,,,cherish,18-08-2069,positive,70,,,,,,
,,,,,like,19-08-2069,positive,50,,,,,,
,,,,,super love,20-08-2069,positive,75,,,,,,
,,,,,disgust,21-08-2069,negative,0,,,,,,
,,,,,disgust,22-08-2069,negative,0,,,,,,
,,,,,peeking,23-08-2069,neutral,35,,,,,,
,,,,,interested,24-08-2069,positive,30,,,,,,
,,,,,indifferent,25-08-2069,neutral,20,,,,,,
,,,,,scared,26-08-2069,negative,15,,,,,,
,,,,,love,27-08-2069,positive,65,,,,,,
,,,,,interested,28-08-2069,positive,30,,,,,,
,,,,,peeking,29-08-2069,neutral,35,,,,,,
,,,,,love,30-08-2069,positive,65,,,,,,
,,,,,disgust,31-08-2069,negative,0,,,,,,
,,,,,worried,01-09-2069,negative,12,,,,,,
,,,,,super love,02-09-2069,positive,75,,,,,,
,,,,,like,03-09-2069,positive,50,,,,,,
,,,,,love,04-09-2069,positive,65,,,,,,
,,,,,hate,05-09-2069,negative,5,,,,,,
,,,,,cherish,06-09-2069,positive,70,,,,,,
,,,,,peeking,07-09-2069,neutral,35,,,,,,
,,,,,super love,08-09-2069,positive,75,,,,,,
,,,,,dislike,09-09-2069,negative,10,,,,,,
,,,,,heart,10-09-2069,positive,60,,,,,,
,,,,,adore,11-09-2069,positive,72,,,,,,
,,,,,super love,12-09-2069,positive,75,,,,,,
,,,,,indifferent,13-09-2069,neutral,20,,,,,,
,,,,,love,14-09-2069,positive,65,,,,,,
,,,,,intrigued,15-09-2069,positive,45,,,,,,
,,,,,worried,16-09-2069,negative,12,,,,,,
,,,,,hate,17-09-2069,negative,5,,,,,,
,,,,,hate,18-09-2069,negative,5,,,,,,
,,,,,peeking,19-09-2069,neutral,35,,,,,,
,,,,,worried,20-09-2069,negative,12,,,,,,
,,,,,intrigued,21-09-2069,positive,45,,,,,,
,,,,,interested,22-09-2069,positive,30,,,,,,
,,,,,want,23-09-2069,positive,70,,,,,,
,,,,,love,24-09-2069,positive,65,,,,,,
,,,,,intrigued,25-09-2069,positive,45,,,,,,
,,,,,hate,26-09-2069,negative,5,,,,,,
,,,,,hate,27-09-2069,negative,5,,,,,,
,,,,,worried,28-09-2069,negative,12,,,,,,
,,,,,scared,29-09-2069,negative,15,,,,,,
,,,,,intrigued,30-09-2069,positive,45,,,,,,
,,,,,peeking,01-10-2069,neutral,35,,,,,,
,,,,,dislike,02-10-2069,negative,10,,,,,,
,,,,,disgust,03-10-2069,negative,0,,,,,,
,,,,,super love,04-10-2069,positive,75,,,,,,
,,,,,cherish,05-10-2069,positive,70,,,,,,
,,,,,scared,06-10-2069,negative,15,,,,,,
,,,,,cherish,07-10-2069,positive,70,,,,,,
,,,,,heart,08-10-2069,positive,60,,,,,,
,,,,,peeking,09-10-2069,neutral,35,,,,,,
,,,,,disgust,10-10-2069,negative,0,,,,,,
,,,,,adore,11-10-2069,positive,72,,,,,,
,,,,,cherish,12-10-2069,positive,70,,,,,,
,,,,,cherish,13-10-2069,positive,70,,,,,,
,,,,,like,14-10-2069,positive,50,,,,,,
,,,,,love,15-10-2069,positive,65,,,,,,
,,,,,indifferent,16-10-2069,neutral,20,,,,,,
,,,,,indifferent,17-10-2069,neutral,20,,,,,,
,,,,,want,18-10-2069,positive,70,,,,,,
,,,,,dislike,19-10-2069,negative,10,,,,,,
,,,,,worried,20-10-2069,negative,12,,,,,,
,,,,,super love,21-10-2069,positive,75,,,,,,
,,,,,peeking,22-10-2069,neutral,35,,,,,,
,,,,,love,23-10-2069,positive,65,,,,,,
,,,,,love,24-10-2069,positive,65,,,,,,
,,,,,interested,25-10-2069,positive,30,,,,,,
,,,,,hate,26-10-2069,negative,5,,,,,,
,,,,,love,27-10-2069,positive,65,,,,,,
,,,,,intrigued,28-10-2069,positive,45,,,,,,
